127.0.0.1 - - [24/Apr/2019:09:14:36 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:43:21 +0900] "GET /ClientTest/member/sub/sub.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:43:56 +0900] "GET /ClientTest/member/member.htm HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:44:02 +0900] "GET /ClientTest/admin/member/member.htm HTTP/1.1" 200 980
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:44:04 +0900] "GET /ClientTest/member/sub/sub.htm HTTP/1.1" 404 1115
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:44:33 +0900] "GET /ClientTest/admin/ex17_path.htm HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:44:37 +0900] "GET /ClientTest/admin/admin/admin.htm HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:44:45 +0900] "GET /ClientTest/ex17_path.htm HTTP/1.1" 200 1953
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:48:42 +0900] "GET /ClientTest/ex17_path.htm HTTP/1.1" 200 2250
0:0:0:0:0:0:0:1 - - [24/Apr/2019:09:50:38 +0900] "GET /ClientTest/ex17_path.htm HTTP/1.1" 200 2511
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:09:12 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 273
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:11:18 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 391
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:11:18 +0900] "GET /ClientTest/images/cat01.jpg HTTP/1.1" 200 48296
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:12:38 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 468
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:12:38 +0900] "GET /client/images/cat01.jpg HTTP/1.1" 404 1105
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:12:51 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:12:51 +0900] "GET /client/ClientTest/images/cat01.jpg HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:12:51 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:12:51 +0900] "GET /client/ClientTest/images/cat01.jpg HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:12:51 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:12:51 +0900] "GET /client/ClientTest/images/cat01.jpg HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:13:02 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 427
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:13:34 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 516
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:15:44 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:15:44 +0900] "GET /ClientTest/images/cat02.jpg HTTP/1.1" 200 44544
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:16:37 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:16:37 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:16:58 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 596
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:16:58 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:16:58 +0900] "GET /ClientTest/images/cat02.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:21:56 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 697
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:21:56 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:21:56 +0900] "GET /ClientTest/images/dog01.jpg HTTP/1.1" 200 57206
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:23:53 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 755
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:23:53 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:35:37 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 935
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:35:37 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:40:21 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 1227
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:40:21 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:42:21 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 1371
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:42:21 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:43:47 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 1429
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:43:47 +0900] "GET /ClientTest/images/catty01.jpg HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:43:47 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:43:48 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:43:48 +0900] "GET /ClientTest/images/catty01.jpg HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:43:48 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:44:04 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 1429
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:44:04 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:44:04 +0900] "GET /ClientTest/images/catty01.png HTTP/1.1" 200 9348
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:45:20 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 1546
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:45:20 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:46:19 +0900] "GET /ClientTest/ex18_image.htm HTTP/1.1" 200 1546
0:0:0:0:0:0:0:1 - - [24/Apr/2019:10:46:19 +0900] "GET /ClientTest/images/cat01.jpgg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:36:48 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 611
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:38:17 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 615
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:38:19 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:40:23 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 628
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:40:53 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 655
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:04 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 655
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:04 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:05 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:05 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:05 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:07 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:08 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:08 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:08 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:08 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:41:21 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 655
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:42:48 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 760
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:44:12 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 674
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:47:00 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:47:05 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 655
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:47:58 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:49:46 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 679
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:50:25 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 677
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:50:25 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:50:26 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:05 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:05 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:09 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:09 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:09 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:23 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 679
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:37 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 678
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:38 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:51 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 675
0:0:0:0:0:0:0:1 - - [24/Apr/2019:11:51:52 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:05:50 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:07:53 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 705
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:07:54 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:07:57 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:07:57 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:07:57 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:07:58 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:08:23 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:08:23 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:08:23 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:09:19 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 705
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:10:04 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:10:08 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:10:08 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:15:30 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:15:50 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:18:42 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 797
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:19:23 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:19:31 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 813
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:21:55 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 896
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:22:38 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:22:51 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 977
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:22:52 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:22:52 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:22:58 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 976
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:22:59 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:26:31 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:27:20 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2054
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:32:53 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2189
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:34:30 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2274
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:35:44 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2327
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:37:19 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2716
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:38:37 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2715
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:41:55 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2780
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:42:11 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 200 2280
0:0:0:0:0:0:0:1 - - [24/Apr/2019:12:45:14 +0900] "GET /ClientTest/ex19_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:12:23 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:13:22 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 547
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:14:32 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:16:50 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:17:01 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:17:24 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 809
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:18:45 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1076
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:25:36 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1406
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:25:49 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1392
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:28:41 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:29:38 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:29:54 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1843
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:30:01 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:30:15 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:30:29 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:31:03 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1908
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:31:22 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:32:05 +0900] "GET /ClientTest/ex20_table.htm HTTP/1.1" 200 1871
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:37:33 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 720
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:38:53 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 674
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:39:05 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:39:22 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:39:23 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:39:30 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:39:50 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 674
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:40:17 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 671
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:40:24 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:40:24 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:40:28 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:40:29 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:41:43 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:41:55 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:42:08 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:42:09 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:42:09 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:42:43 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:43:13 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:43:13 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:43:14 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:43:18 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:43:38 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:43:39 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:44:00 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 862
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:44:37 +0900] "GET /ClientTest/ex21_table.htm HTTP/1.1" 200 1003
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:46:42 +0900] "GET /ClientTest/ex22_table.htm HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [24/Apr/2019:14:47:25 +0900] "GET /ClientTest/ex22_table.htm HTTP/1.1" 200 646
